date,Battery (Charging) -  GWh,Exports -  GWh,Imports -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Battery (Discharging) -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Temperature Max - C,Temperature Mean - C,Temperature Min - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Exports Market Value - AUD,Imports Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Battery (Discharging) Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2023-09-17,-0.47,-6.14,4.11,0.00,1.14,4.74,0.33,0.00,0.36,18.04,1.16,9.02,30.50,20.58,10.00,1173.00,3130.00,0.77,808.10,2243.00,300.20,0.00,96.35,27.58,-11904.00,12189.00,-26483.00,7.99,12966.00,190867.00,-7185.00,0.00,23180.00,367187.00,-31631.00,-515622.00
2023-09-18,-1.04,-6.58,1.82,0.00,1.15,4.71,1.01,0.59,0.96,22.82,2.32,7.21,24.70,18.97,15.10,626.60,1519.00,0.61,814.00,2130.00,748.20,516.90,103.27,66.06,20374.00,54240.00,-226164.00,58.93,82055.00,525557.00,169041.00,37362.00,77162.00,681673.00,102090.00,260699.00
2023-09-19,-0.62,-2.57,6.92,0.03,1.72,3.21,0.15,0.08,0.43,13.82,2.06,9.60,20.90,16.88,13.00,1710.00,4682.00,52.08,1221.00,1489.00,143.80,65.98,95.51,70.55,-16301.00,-132607.00,-71850.00,7244.00,69611.00,394897.00,27715.00,15832.00,39069.00,428555.00,-80495.00,-424120.00
2023-09-20,-0.66,-4.35,1.04,0.00,1.97,0.00,0.11,0.00,0.54,28.90,1.23,7.46,17.40,14.87,13.40,59.05,783.00,4.09,1397.00,0.00,96.94,0.00,37.26,-3.02,-26950.00,-158112.00,-48414.00,301.30,-25048.00,0.00,5473.00,0.00,12699.00,-319756.00,-23513.00,-311193.00
2023-09-21,-0.56,-0.88,3.47,0.02,1.65,1.98,1.53,0.00,0.43,15.57,3.36,9.06,17.80,14.19,11.00,601.60,2813.00,24.80,1167.00,831.60,1332.00,0.00,99.85,86.06,10150.00,10614.00,-338413.00,4606.00,131691.00,363144.00,266854.00,0.00,96921.00,980148.00,92130.00,251838.00
2023-09-22,-0.51,-2.24,2.33,0.00,1.13,3.23,2.22,0.29,0.35,14.13,4.02,10.74,20.40,14.35,7.40,565.80,1837.00,0.41,797.90,1504.00,1985.00,256.90,125.81,69.94,15810.00,22477.00,-205188.00,17.59,65378.00,258378.00,163276.00,31930.00,34355.00,934883.00,87196.00,183370.00
2023-09-23,-0.50,-1.47,3.46,0.00,1.13,1.71,0.90,0.30,0.41,13.71,2.23,10.77,23.00,17.90,13.30,586.40,2946.00,0.62,797.50,810.10,817.50,258.40,86.16,57.53,-13093.00,-93633.00,-237196.00,17.49,14880.00,138903.00,41892.00,30821.00,29448.00,702802.00,-43871.00,-703502.00
2023-09-24,-0.58,-1.24,3.08,0.01,0.99,1.91,1.21,0.47,0.39,14.66,1.26,10.63,27.50,21.18,11.60,614.50,2559.00,9.21,698.00,878.30,1109.00,409.10,98.47,95.61,-1036.00,-77903.00,-182905.00,5330.00,44832.00,311497.00,125500.00,55903.00,42729.00,808364.00,-25058.00,-643902.00
2023-09-25,-0.52,-2.80,4.65,0.02,0.99,3.51,2.43,0.33,0.39,12.31,3.84,10.28,23.20,16.69,11.10,1562.00,3602.00,26.14,698.20,1583.00,2295.00,286.10,143.42,94.50,5838.00,-44703.00,-251691.00,3734.00,70114.00,427329.00,272936.00,40407.00,45404.00,827595.00,-866.10,-47780.00
2023-09-26,-0.52,-2.09,6.37,0.02,1.21,3.92,3.17,0.59,0.44,8.66,3.23,10.81,20.00,14.45,7.60,2611.00,5512.00,27.54,857.20,1812.00,3047.00,516.60,195.34,104.41,12058.00,4156.00,-447990.00,2596.00,116360.00,460169.00,347881.00,84481.00,55779.00,840554.00,57296.00,135063.00
2023-09-27,-0.52,-3.07,2.96,0.00,1.22,3.60,1.87,0.16,0.38,17.40,3.39,9.11,18.40,14.43,11.00,766.10,2502.00,1.53,863.30,1704.00,1833.00,141.60,122.39,59.15,-6299.00,-94928.00,-184334.00,53.27,59503.00,275753.00,122284.00,17252.00,33122.00,856990.00,-40326.00,-205310.00
2023-09-28,-0.55,-1.28,4.78,0.00,1.25,3.44,2.35,0.42,0.43,11.97,2.81,10.89,22.20,15.54,7.10,1601.00,4064.00,3.32,888.40,1629.00,2124.00,362.90,149.15,76.87,2402.00,-47516.00,-426854.00,45.54,84355.00,325481.00,230779.00,65825.00,59057.00,634293.00,5940.00,-212086.00
2023-09-29,-0.55,-0.03,7.45,0.05,1.22,3.94,1.88,0.46,0.36,9.93,1.70,10.87,28.70,20.60,10.50,2269.00,5961.00,74.94,861.50,1748.00,1761.00,399.80,159.29,65.58,-15895.00,-1739.00,-323086.00,6700.00,62338.00,440681.00,191337.00,65493.00,40995.00,384106.00,-15475.00,-429321.00
2023-09-30,-0.55,-3.62,3.45,0.01,1.00,0.61,1.12,0.00,0.38,21.87,1.01,11.09,31.10,23.22,12.10,487.90,2376.00,8.35,706.80,278.10,990.00,0.00,53.48,22.89,-33705.00,-228424.00,-120244.00,1090.00,3077.00,42020.00,39016.00,0.00,29136.00,-38642.00,-23209.00,-718876.00
2023-10-01,-0.46,-1.87,2.86,0.00,0.99,2.52,0.52,0.00,0.34,16.61,0.83,10.33,23.60,16.51,12.20,295.50,1839.00,0.88,699.40,1194.00,493.50,0.00,74.31,-7.39,-28329.00,-31882.00,58830.00,-9.23,-22243.00,109527.00,-26063.00,0.00,8692.00,-190506.00,-26257.00,-551243.00
2023-10-02,-0.51,-4.77,0.25,0.00,0.99,2.45,0.52,0.00,0.40,23.63,0.83,10.86,31.00,21.29,9.80,19.65,184.60,1.31,701.10,1162.00,490.60,0.00,59.35,17.65,-34826.00,-145311.00,-4578.00,-4.32,-1396.00,99592.00,-9277.00,0.00,13434.00,194276.00,-19345.00,-700770.00
2023-10-03,-0.40,-3.14,2.87,0.00,1.15,3.34,1.98,0.00,0.27,19.32,1.47,8.03,19.40,15.35,10.50,609.50,2055.00,0.67,812.70,1583.00,1613.00,0.00,112.76,53.88,14843.00,174640.00,-129876.00,36.47,62571.00,267103.00,118783.00,0.00,18450.00,969054.00,55435.00,322610.00
2023-10-04,-0.50,-3.55,3.60,0.00,1.08,4.64,0.50,0.00,0.18,19.38,1.35,9.75,15.50,11.99,8.20,754.00,2910.00,0.10,769.10,2197.00,509.80,0.00,94.26,47.65,-29834.00,-150519.00,-248540.00,-0.83,38523.00,331316.00,-7010.00,0.00,9038.00,507189.00,-7089.00,-435612.00
2023-10-05,-0.21,-0.07,9.26,0.00,1.20,4.22,0.73,0.00,0.12,15.38,3.11,4.86,16.30,13.70,11.30,1581.00,6378.00,0.25,852.30,1998.00,641.20,0.00,117.90,30.23,-4833.00,1252.00,-248965.00,5.24,39559.00,252842.00,24338.00,0.00,3267.00,423529.00,-37950.00,-56114.00
2023-10-06,-0.31,-2.29,5.27,0.01,0.75,4.48,0.91,0.08,0.19,13.71,3.82,9.75,17.80,13.88,9.80,1309.00,4285.00,8.60,530.80,2124.00,822.10,71.05,105.55,48.46,-2174.00,-14535.00,-285906.00,33.18,24469.00,265591.00,42799.00,6748.00,12080.00,593032.00,3729.00,-6856.00
2023-10-07,-0.19,-4.98,0.22,0.00,0.32,2.79,0.72,0.00,0.23,20.73,3.52,10.57,18.40,13.99,10.70,23.73,195.50,0.47,228.00,1323.00,684.10,2.98,57.56,40.68,997.90,51568.00,-15547.00,9.66,330.30,131228.00,22397.00,0.63,13271.00,797279.00,30295.00,91627.00
2023-10-08,-0.37,-3.42,2.42,0.00,0.35,3.38,0.74,0.30,0.24,13.75,3.90,11.08,20.50,15.45,8.60,396.60,2348.00,0.49,246.10,1600.00,684.50,263.00,82.82,53.52,-3601.00,-29898.00,-148757.00,11.28,-2223.00,203838.00,32248.00,30564.00,18739.00,676559.00,811.10,-39897.00
2023-10-09,-0.42,-2.62,1.26,0.00,0.30,4.40,0.82,0.28,0.31,16.65,3.40,11.54,24.40,16.55,9.50,205.90,1223.00,0.41,215.70,2086.00,726.30,248.70,86.87,56.44,-1708.00,25323.00,-78052.00,14.92,507.40,278394.00,47536.00,25549.00,28999.00,901103.00,51602.00,91162.00
2023-10-10,-0.42,-0.83,4.87,0.00,0.78,4.78,1.21,0.31,0.38,10.50,2.97,11.51,26.60,18.11,8.90,1671.00,4398.00,2.67,556.00,2262.00,1121.00,270.60,129.89,83.41,15912.00,20656.00,-395219.00,251.20,65055.00,476259.00,105563.00,43764.00,50798.00,682392.00,113200.00,458404.00
2023-10-11,-0.42,-5.69,3.04,0.00,1.48,0.50,0.86,0.00,0.27,28.23,1.20,10.74,32.00,23.10,15.70,333.20,2431.00,2.91,1047.00,237.90,687.50,0.00,45.64,17.10,-12032.00,-210190.00,-98240.00,26.46,8445.00,37125.00,10705.00,0.00,9571.00,140348.00,-33818.00,-468159.00
2023-10-12,-0.48,-7.84,0.85,0.01,1.98,0.00,0.00,0.00,0.31,31.83,1.34,10.22,18.00,15.02,10.10,38.21,602.30,11.05,1401.00,1.99,2.26,0.00,31.00,-1.53,-18180.00,-311735.00,-21340.00,-171.60,-28469.00,-80.34,-35.64,0.00,9054.00,-292044.00,-74999.00,-630604.00
2023-10-13,-0.38,-2.34,3.73,0.00,1.42,2.17,0.08,0.00,0.30,20.66,3.56,7.59,17.70,14.61,13.20,342.80,2723.00,0.48,1009.00,1028.00,65.94,0.00,58.78,11.40,-4920.00,-68738.00,-63309.00,-4.67,-986.80,52207.00,1579.00,0.00,9089.00,198892.00,-81479.00,-187843.00
2023-10-14,-0.38,-1.02,5.79,0.00,1.35,1.35,0.47,0.00,0.26,16.82,1.96,7.89,18.60,14.92,13.30,593.90,4247.00,0.33,959.40,640.90,374.40,0.00,65.61,3.20,-20262.00,-61535.00,-90056.00,-6.52,-28741.00,50381.00,2171.00,0.00,9719.00,-51468.00,-90382.00,-451262.00
2023-10-15,-0.15,-3.48,5.27,0.00,1.64,1.42,0.13,0.00,0.12,18.75,3.02,7.37,17.50,14.52,12.00,824.00,5146.00,0.33,1159.00,671.20,100.40,0.00,59.53,36.66,-1592.00,-31282.00,-217968.00,5.11,35546.00,64962.00,13439.00,0.00,8587.00,579229.00,-32006.00,-150321.00
2023-10-16,-0.53,-4.36,1.05,0.00,1.66,1.29,0.00,0.00,0.34,27.42,3.22,8.67,17.50,13.78,8.80,84.42,760.80,0.08,1176.00,611.80,2.26,0.00,42.02,5.23,-20567.00,-128931.00,-51981.00,2.17,-20519.00,61319.00,-9.07,0.00,14188.00,29999.00,-123076.00,-357058.00
2023-10-17,-0.34,-4.34,3.91,0.00,1.34,2.79,0.32,0.10,0.23,16.94,4.13,12.13,19.60,13.70,6.20,704.00,3356.00,0.35,948.50,1321.00,252.60,83.66,68.64,53.23,7441.00,28554.00,-271320.00,13.89,41577.00,177971.00,25661.00,10745.00,19150.00,729782.00,56903.00,126352.00
2023-10-18,-0.35,-1.51,6.22,0.00,1.55,4.37,0.36,0.31,0.29,9.47,4.18,12.13,26.30,19.52,8.80,1358.00,5481.00,0.88,1101.00,2013.00,326.20,272.60,113.69,86.11,12991.00,12065.00,-541466.00,68.12,117896.00,517540.00,57096.00,76269.00,51629.00,609918.00,132580.00,403666.00
2023-10-19,-0.47,-1.13,7.66,0.02,0.98,6.79,1.18,0.18,0.28,6.96,4.20,12.14,31.20,23.68,13.10,2588.00,6495.00,20.04,695.50,3256.00,1197.00,155.50,162.61,89.48,14382.00,8949.00,-697921.00,1633.00,71379.00,706335.00,187468.00,36161.00,33762.00,373332.00,148984.00,417682.00
2023-10-20,-0.44,-5.82,2.67,0.00,0.64,1.65,0.85,0.00,0.38,25.88,2.81,10.04,24.50,20.69,15.60,417.00,2141.00,0.54,452.40,871.90,784.10,0.00,49.93,35.72,-5674.00,-33246.00,-132644.00,9.98,10462.00,85381.00,25503.00,0.00,13629.00,721800.00,606.00,-130347.00
2023-10-21,-0.56,-7.98,0.04,0.00,0.99,0.00,0.72,0.00,0.25,30.93,0.83,9.93,17.70,14.83,12.70,2.07,25.89,0.20,699.60,0.00,684.00,0.00,31.71,-14.30,-36979.00,-344104.00,-344.70,-9.33,-32069.00,0.00,-23277.00,0.00,-3288.00,-620170.00,-51648.00,-865783.00
2023-10-22,-0.31,-2.54,2.89,0.00,0.99,2.19,0.47,0.00,0.29,18.42,1.41,10.08,17.50,13.85,9.30,462.30,1729.00,0.46,698.40,1039.00,448.90,0.00,64.60,1.82,-11780.00,-129695.00,-85385.00,-6.18,-12618.00,99960.00,-16441.00,0.00,7855.00,-223991.00,-52802.00,-463425.00
2023-10-23,-0.51,-5.02,4.65,0.00,1.21,3.74,0.37,0.14,0.35,18.13,3.33,11.49,25.40,17.11,6.30,1363.00,3459.00,0.90,854.90,1772.00,336.50,123.10,79.67,21.34,-16235.00,-94911.00,-234139.00,4.78,20485.00,180800.00,3409.00,9330.00,22532.00,-96358.00,12753.00,-132127.00
2023-10-24,-0.38,-5.08,0.40,0.00,1.25,0.14,0.51,0.00,0.19,30.26,0.61,10.60,22.80,16.22,11.60,17.88,206.90,0.39,886.50,67.19,481.10,0.27,32.96,-38.82,-26242.00,-316359.00,6022.00,-17.00,-65745.00,-7982.00,-18402.00,-28.10,-2784.00,-1283498.00,-35333.00,-743888.00
2023-10-25,-0.45,-4.37,1.32,0.00,0.99,0.18,0.71,0.00,0.49,28.40,1.22,10.97,14.80,11.74,6.90,64.28,922.30,0.00,699.80,84.63,666.10,0.00,33.77,15.06,-19701.00,-149552.00,-29780.00,0.00,596.60,8700.00,941.90,0.00,21776.00,259043.00,-48414.00,-556077.00
2023-10-26,-0.51,-3.80,0.65,0.00,0.66,3.87,0.36,0.12,0.35,23.23,3.41,10.69,18.10,11.82,5.40,75.18,494.20,5.51,467.60,1835.00,335.00,101.70,64.28,24.76,-11815.00,-92887.00,-36071.00,-184.20,1154.00,167579.00,-5800.00,8036.00,18961.00,496662.00,-103610.00,-402081.00
2023-10-27,-0.47,-2.56,1.56,0.05,0.00,7.12,1.70,0.72,0.38,13.97,1.92,12.64,23.90,17.03,9.70,577.80,1252.00,77.98,0.00,3358.00,1532.00,628.90,145.40,64.80,-13801.00,-56585.00,-105135.00,12816.00,0.00,455284.00,220772.00,121639.00,46862.00,506389.00,-1161.00,-371567.00
2023-10-28,-0.44,-5.06,2.61,0.00,0.88,3.00,0.39,0.05,0.31,20.45,1.13,12.33,28.00,19.52,11.20,437.30,2069.00,1.05,622.40,1424.00,379.20,42.39,64.05,5.90,-28772.00,-289140.00,-145836.00,-35.99,-15576.00,126805.00,-20448.00,6865.00,13290.00,-384281.00,-60627.00,-936625.00
2023-10-29,-0.53,-0.94,4.84,0.03,1.13,4.39,0.99,0.04,0.34,10.51,1.02,11.74,19.80,14.25,8.30,1370.00,4707.00,44.37,800.10,2066.00,968.90,37.51,129.75,69.15,-88208.00,-125895.00,-334832.00,13903.00,10388.00,360982.00,109882.00,7035.00,59145.00,359809.00,8573.00,-1420502.00
2023-10-30,-0.51,-3.26,4.34,0.00,1.34,5.11,0.00,0.00,0.17,18.39,1.08,10.96,19.30,15.64,12.10,1047.00,3855.00,0.55,951.80,2419.00,2.26,0.00,91.05,-9.04,-38070.00,-183580.00,-186121.00,-34.12,-26955.00,-27347.00,-50.16,0.00,-4718.00,-562976.00,-49229.00,-624362.00
2023-10-31,-0.28,-2.65,4.26,0.00,1.11,4.76,0.35,0.58,0.40,16.00,2.36,11.12,17.90,14.20,11.00,568.00,2965.00,0.35,783.40,2408.00,283.60,504.40,108.53,27.76,-7889.00,63081.00,46053.00,1.92,19523.00,174597.00,23279.00,63785.00,29698.00,592877.00,-84642.00,-550850.00
2023-11-01,-0.53,-6.12,0.81,0.00,1.21,6.08,0.31,0.30,0.20,17.38,4.52,13.04,21.30,14.53,7.80,128.10,739.50,0.39,859.10,3137.00,235.90,263.10,104.46,44.19,7858.00,48895.00,-47967.00,12.15,49683.00,252107.00,2868.00,31882.00,8916.00,711156.00,32598.00,30645.00
2023-11-02,-0.30,-1.97,2.52,0.00,1.21,6.03,0.77,0.31,0.26,13.42,2.77,12.41,24.10,17.06,10.00,510.40,1975.00,0.61,854.70,3121.00,601.40,272.40,130.44,82.37,10948.00,14886.00,-201751.00,24.19,89752.00,478156.00,77628.00,35184.00,29981.00,1073841.00,60116.00,248774.00
2023-11-03,-0.92,-1.68,2.91,0.00,1.69,2.38,0.03,0.00,0.95,16.80,3.18,11.96,22.40,15.42,10.60,349.00,2306.00,0.46,1200.00,1207.00,34.23,0.00,66.00,34.49,-36176.00,-81445.00,-139205.00,-6.04,15996.00,136814.00,1854.00,0.00,-23434.00,613594.00,-77228.00,-424452.00
2023-11-04,-0.48,-2.13,0.82,0.00,1.98,0.00,0.05,0.00,0.28,20.63,1.03,12.25,22.90,16.00,11.30,63.65,620.90,0.43,1401.00,0.00,59.49,0.00,40.35,-3.16,-59082.00,-92705.00,25833.00,-18.60,-62035.00,0.00,-3352.00,0.00,-345.40,-13627.00,-55301.00,-1073244.00
2023-11-05,-0.42,-0.13,4.06,0.00,1.68,1.00,0.19,0.00,0.37,13.43,1.18,12.01,25.20,17.80,9.60,505.70,3272.00,0.55,1187.00,474.00,186.40,0.00,61.88,14.42,-65996.00,-12105.00,-59229.00,-9.61,-82014.00,62131.00,13624.00,0.00,18084.00,246397.00,-56315.00,-1284004.00
2023-11-06,-0.45,-0.74,6.23,0.00,0.99,3.75,0.62,0.20,0.28,11.21,3.40,12.77,25.30,18.63,10.60,938.10,4771.00,0.67,698.30,1778.00,600.60,173.10,97.88,41.95,-22198.00,-16459.00,-91274.00,20.30,22333.00,273233.00,19553.00,22647.00,24903.00,621766.00,-96293.00,-338953.00
2023-11-07,-0.39,-3.35,3.37,0.00,1.12,5.39,0.74,0.23,0.21,12.87,4.23,13.06,26.00,18.52,10.30,737.10,2858.00,4.33,790.50,2554.00,772.50,202.60,114.22,76.17,764.50,-14922.00,-131708.00,673.20,69216.00,551348.00,63965.00,20910.00,26264.00,860256.00,-32589.00,-156534.00
2023-11-08,-0.54,-1.64,3.61,0.00,1.26,5.95,1.12,0.56,0.34,10.48,3.04,12.00,27.00,18.24,9.50,916.40,3008.00,0.74,893.60,2803.00,1057.00,489.00,150.87,83.91,8862.00,-15950.00,-131548.00,36.72,97043.00,656959.00,78222.00,66437.00,33984.00,887020.00,-8511.00,127503.00
2023-11-09,-0.34,-1.34,2.96,0.14,1.68,6.11,2.50,0.74,0.25,8.50,3.94,12.59,30.40,21.15,11.10,997.10,2800.00,196.30,1187.00,2818.00,2380.00,647.00,198.36,468.35,27528.00,36630.00,-372306.00,177887.00,1218253.00,2332729.00,2329759.00,782470.00,310638.00,2572749.00,556255.00,1030478.00
2023-11-10,-0.61,-3.07,1.68,0.00,2.94,6.44,0.71,0.77,0.68,23.51,3.32,11.73,39.90,29.20,16.40,336.80,1152.00,3.42,2086.00,3070.00,526.10,670.10,126.84,67.58,-11467.00,95056.00,-90793.00,144.00,296354.00,675382.00,113669.00,126897.00,80867.00,1194298.00,1930.00,213193.00
2023-11-11,-0.53,-2.43,2.35,0.00,1.69,2.23,0.00,0.00,0.32,19.23,1.39,11.73,22.60,17.75,12.30,158.30,1506.00,0.82,1197.00,1056.00,2.28,0.00,61.66,13.32,-24074.00,-74441.00,-14828.00,-17.06,-23732.00,123712.00,-11.99,0.00,16211.00,157554.00,-56649.00,-635352.00
2023-11-12,-0.49,-0.90,2.76,0.00,1.40,3.57,0.00,0.00,0.19,17.90,1.25,7.88,18.70,14.29,9.30,337.10,2144.00,0.30,991.10,1690.00,2.28,0.00,83.35,10.54,-37263.00,27618.00,127135.00,-9.93,-24966.00,175327.00,-3.71,0.00,7282.00,285142.00,-50383.00,-545166.00
2023-11-13,-0.50,-0.76,5.89,0.00,0.79,4.40,0.94,0.10,0.33,12.84,2.83,10.02,20.90,15.78,8.80,1726.00,4727.00,3.85,560.00,2084.00,820.80,84.82,110.18,82.77,8309.00,21060.00,-525495.00,384.70,27628.00,552206.00,82440.00,10934.00,29650.00,837635.00,-1544.00,584542.00
2023-11-14,-0.27,-0.44,5.42,0.00,0.50,9.20,0.91,0.54,0.38,9.87,2.68,7.24,20.10,16.38,12.50,1260.00,4849.00,0.26,355.90,4346.00,682.70,475.00,187.00,121.82,27009.00,28724.00,-599698.00,14.49,69890.00,1096656.00,143342.00,73816.00,58842.00,1221701.00,227526.00,510889.00
2023-11-15,-0.62,-0.66,4.77,0.00,1.27,6.25,0.63,0.51,0.45,8.16,2.53,12.56,23.30,15.97,9.40,1309.00,4411.00,0.60,899.60,2820.00,550.60,444.80,145.70,110.99,-779.10,33913.00,-508023.00,5.87,117402.00,883610.00,46158.00,84827.00,59917.00,910942.00,3766.00,-71947.00
2023-11-16,-0.60,-3.78,1.33,0.00,2.36,4.29,0.45,1.01,0.42,16.98,1.84,12.20,21.20,16.32,12.50,302.90,1122.00,0.00,1675.00,2034.00,361.30,887.10,125.30,69.70,-7944.00,134000.00,-123570.00,0.00,164189.00,408824.00,13308.00,118372.00,41237.00,1047951.00,-72411.00,-531476.00
2023-11-17,-0.52,-5.16,0.11,0.00,1.37,3.93,0.48,0.78,0.35,17.26,4.11,13.56,24.40,16.30,9.70,10.18,97.56,3.89,967.60,1862.00,422.70,680.60,94.11,60.49,-1141.00,66077.00,-2948.00,33.95,70812.00,316153.00,3711.00,60199.00,24312.00,1105084.00,-122100.00,-447169.00
2023-11-18,-0.48,-0.02,5.09,0.00,1.35,4.37,0.59,0.63,0.41,8.48,1.53,11.80,25.70,18.42,9.80,1223.00,4795.00,0.00,956.20,2071.00,510.30,554.00,140.27,69.75,-19778.00,163.70,-227734.00,0.00,78515.00,457775.00,24577.00,82123.00,43280.00,636800.00,-18112.00,-448373.00
2023-11-19,-0.49,-2.36,2.84,0.00,1.05,4.84,0.72,0.45,0.34,12.60,1.59,12.77,24.00,19.78,13.60,628.10,3141.00,0.00,746.00,2295.00,619.40,395.40,118.02,67.63,-35400.00,71010.00,-159289.00,0.00,30858.00,463961.00,25749.00,44566.00,24563.00,799345.00,-31075.00,-923274.00
2023-11-20,-0.51,-1.62,2.62,0.00,1.23,6.50,0.80,1.22,0.24,11.66,3.30,11.74,26.30,18.35,12.90,707.00,2417.00,0.00,868.90,3079.00,669.00,1068.00,154.97,109.92,22061.00,67183.00,-291264.00,0.00,127279.00,809215.00,89611.00,172227.00,30131.00,1180609.00,192436.00,701161.00
2023-11-21,-0.34,-4.14,1.69,0.00,1.34,4.36,0.74,0.31,0.36,17.29,3.21,12.92,23.50,17.11,11.10,438.80,1646.00,0.00,952.00,2064.00,637.00,270.70,96.80,62.46,-4564.00,-85464.00,-184934.00,0.00,68190.00,446412.00,41908.00,37179.00,26520.00,718951.00,-59028.00,-510184.00
2023-11-22,-0.49,-4.59,0.40,0.00,1.75,1.48,0.00,0.39,0.41,24.37,1.56,12.96,24.90,18.62,14.00,47.59,296.80,0.04,1243.00,698.50,2.25,337.60,53.15,34.97,-21787.00,-60510.00,-38930.00,2.17,20333.00,47354.00,32.42,39791.00,31404.00,719127.00,-61255.00,-647980.00
2023-11-23,-0.41,-0.46,5.54,0.00,1.75,2.35,0.07,0.00,0.23,23.96,1.29,2.80,17.90,16.29,14.70,387.40,4425.00,0.00,1242.00,1116.00,57.75,0.00,74.42,46.47,6104.00,27565.00,-165163.00,0.00,80340.00,153483.00,6088.00,0.00,15757.00,1181356.00,24806.00,61518.00
2023-11-24,-0.49,-2.16,5.99,0.00,1.41,6.68,0.00,0.44,0.39,10.44,4.03,8.52,20.70,17.18,14.60,1463.00,4811.00,0.00,998.20,3258.00,2.24,385.50,145.54,67.43,13733.00,92531.00,-370472.00,0.00,85975.00,507314.00,158.70,43474.00,30789.00,644970.00,184192.00,376891.00
2023-11-25,-0.46,-4.45,4.19,0.00,1.20,5.99,0.28,0.59,0.30,12.27,3.59,9.25,20.80,17.45,14.70,1548.00,3596.00,0.00,851.50,2913.00,268.20,513.00,135.79,34.45,-14386.00,-49565.00,-227179.00,0.00,28524.00,379518.00,-13064.00,43012.00,20295.00,164366.00,-118810.00,-437216.00
2023-11-26,-0.43,-1.83,3.04,0.00,1.01,1.59,0.51,0.28,0.38,14.75,3.62,9.31,22.90,17.90,14.80,428.30,2546.00,0.00,716.80,754.40,488.30,241.30,69.97,27.73,-10066.00,-22964.00,-62278.00,0.00,14292.00,74258.00,179.50,20228.00,24470.00,515002.00,-106033.00,-319036.00
2023-11-27,-0.49,-5.86,0.25,0.00,0.74,0.93,0.72,0.00,0.24,27.29,1.62,12.49,25.50,18.33,13.80,11.37,212.30,0.00,523.20,439.30,685.40,0.00,37.44,23.56,-21914.00,-108487.00,-12248.00,0.00,-5438.00,39076.00,3651.00,0.00,7665.00,503464.00,-64590.00,-583939.00
2023-11-28,-0.23,-2.02,3.86,0.07,0.58,2.11,1.02,0.00,0.23,24.94,2.18,4.45,19.20,15.06,11.80,375.50,3288.00,110.70,413.90,1001.00,975.60,0.00,70.28,116.46,40540.00,72734.00,-256987.00,6471.00,92902.00,123430.00,222742.00,0.00,29888.00,2615064.00,476197.00,4108347.00
2023-11-29,-0.49,-1.20,4.37,0.07,0.80,0.64,0.72,0.00,0.14,20.19,1.62,10.78,23.40,18.53,14.80,330.00,2727.00,99.14,569.10,302.50,685.00,0.00,47.37,-2.58,-26371.00,-75749.00,-55761.00,231.70,-17944.00,9971.00,-10092.00,0.00,-604.00,-121359.00,-83062.00,-570804.00
2023-11-30,-0.23,-3.10,5.05,0.06,0.68,2.12,0.94,0.00,0.26,15.43,3.40,12.17,26.80,20.06,16.00,652.10,3174.00,96.54,483.90,1002.00,810.80,0.00,68.25,8.37,-8608.00,-99515.00,-43803.00,2443.00,-5453.00,41887.00,-17860.00,0.00,9974.00,97831.00,-99351.00,-361971.00
2023-12-01,-0.38,-2.62,3.84,0.00,0.98,1.96,0.34,0.00,0.31,16.63,3.44,11.57,24.60,18.52,12.90,410.00,2893.00,0.00,697.40,929.40,328.10,0.00,55.47,32.70,-13136.00,-62130.00,-131004.00,0.00,20446.00,93045.00,-3135.00,0.00,22102.00,489374.00,-27265.00,-223178.00